"Product Name","ASIN","Author ID"
"Setting the Table: The Transforming Power of Hospitality in Business","0060742755","B0034PFJ7W"
"The United States of Arugula: How We Became a Gourmet Nation","0767915798","B001IGOP56"
"Zero: The Biography of a Dangerous Idea","0140296476","B004NABVI8"
"Bowerman and the Men of Oregon (The Story of Oregon's Legendary Coach & Nikes Co-founder)","1594861900","B00NVAMKZO"
"The Big Oyster: History on the Half Shell","0345476387","B001H6GAAU"
"Camping Made Easy (Made Easy Series)","0762707496","B001IXUGUC"
"The Force of Reason","0847827534","B001HMSZY8"
"Olivia Helps with Christmas","1416907866","B001IGWX14"
"Olivia Forms a Band","141692454X","B001IGWX14"
"Food Court Druids, Cherohonkees and Other Creatures Unique to the Republic","0452285623","B001IQWLOI"
"Food Court Druids, Cherohonkees and Other Creatures Unique to the Republic","0452285623","B001IQWN5U"
"The End of Poverty: Economic Possibilities for Our Time","1594200459","B001IOFI3Q"
"The End of Poverty: Economic Possibilities for Our Time","1594200459","B00QNYQRSQ"
"Radio On: A Listener's Diary","0312183011","B001ILFO7E"
"Death's Acre: Inside the Legendary Forensic Lab, The Body Farm, Where the Dead Do Tell Tales (includes 16 pages of B&W photos)","0399151346","B001IGNH0K"
"Walls and Mirrors: Mexican Americans, Mexican Immigrants, and the Politics of Ethnicity","0520202198","B001IQXHSC"
"Dead Men Do Tell Tales: The Strange and Fascinating Cases of a Forensic Anthropologist","0385479689","B000AQ485C"
"Chance: A Guide to Gambling, Love, the Stock Market, and Just About Everything Else","1568583168","B001HCZTTW"
"Brown Bear, Brown Bear, What Do You See?","0805047905","B00DVY7LO0"
"Brown Bear, Brown Bear, What Do You See?","0805047905","B00LYV4GD6"
"Counting Kisses: A Kiss & Read Book","068985658X","B001H6TYBW"
"Entanglement","0452284570","B001HCZTTW"
"The Mystery of the Aleph: Mathematics, the Kabbalah, and the Search for Infinity","0743422996","B001HCZTTW"
"Idiot: Beating ""The Curse"" and Enjoying the Game of Life","030723763X","B000APD9OE"
"Idiot: Beating ""The Curse"" and Enjoying the Game of Life","030723763X","B001KDB3A2"
"Loose Balls","0671749218","B000AP7UVC"
"The Last Shot: City Streets, Basketball Dreams","0618446710","B000AP9GFA"
"The Best Baby Name Book in the Whole Wide World","0671544632","B001IOFCLE"
"20,001 Names For Baby","0380762277","B000APH2EM"
"First Cut: A Season in the Human Anatomy Lab","031219546X","B000AR8P9G"
"The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two (Revised and Updated Edition)","0316778001","B000APFPBE"
"The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two (Revised and Updated Edition)","0316778001","B000APRWIS"
"The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two (Revised and Updated Edition)","0316778001","B001JS8TUA"
"The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two (Revised and Updated Edition)","0316778001","B07QRY6RJH"
"Dream Big (Olivia)","0740758187","B001IGWX14"
"Mesmerism and the End of the Enlightenment in France","0674569512","B001H9XRRG"
"MAYO CLINIC GUIDE TO A HEALTHY PREGNANCY","0060746378","B009HTS70A"
"What to Expect: Eating Well When You're Expecting","0761133267","B001H6L27G"
"What to Expect: Eating Well When You're Expecting","0761133267","B001H6O264"
"The Man Who Knew Too Much: Alan Turing and the Invention of the Computer (Great Discoveries)","0393052362","B000APAI84"
"The Principia : Mathematical Principles of Natural Philosophy","0520088174","B001ILM80A"
"The Flight of the Iguana: A Sidelong View of Science and Nature","0684836262","B000APEEHK"
"Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up","0763622281","B001H6NSBY"
"Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up","0763622281","B001IGLXMO"
"Ghosts of Manila: The Fateful Blood Feud Between Muhammad Ali and Joe Frazier","0060954809","B001H6GV3Q"
"A Million Little Pieces","0307276902","B001IZTHWS"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","B001H6NT1I"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","B001H9XCLC"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","B004K9HX5M"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","B00IWLNWVS"
"Newton's Gift: How Sir Isaac Newton Unlocked the System of the World","0743217764","B000APXFS4"
"The Education of a Coach","1401301541","B000AP783C"
"Spook: Science Tackles the Afterlife","0393059626","B001H6MAHM"
"E=mc2: A Biography of the World's Most Famous Equation","0425181642","B000APO7MW"
"Toes, Ears, & Nose! A Lift-the-Flap Book","0689847122","B000APBP2C"
"Toes, Ears, & Nose! A Lift-the-Flap Book","0689847122","B001H6TYBW"
"How I Became a Pirate","0152018484","B001H6ODGS"
"The Riddle and the Knight: In Search of Sir John Mandeville, the World's Greatest Traveller","031242129X","B000APGPDQ"
"Knuffle Bunny: A Cautionary Tale","0786818700","B004LUYA1U"
"The Red Book: A Caldecott Honor Award Winner (Caldecott Honor Book)","0618428585","B001IGNVU6"
"Kitten's First Full Moon","0060588284","B000APBEP0"
"Olivia . . . and the Missing Toy","0689852916","B001IGWX14"
"Olivia Saves the Circus","068982954X","B001IGWX14"
"Olivia","0689829531","B001IGWX14"
"Prostitution and Victorian Society: Women, Class, and the State","0521270642","B001IOBKBA"
"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!","0195189779","B003CHGYPI"
"The Politically Incorrect Guide to Islam (and the Crusades)","0895260131","B001JPACI0"
"Faster: The Acceleration of Just About Everything","067977548X","B000AQ3M1I"
"Unnatural Death: Confessions of a Medical Examiner","0804105995","B001IYV8KI"
"The Potato: How the Humble Spud Rescued the Western World","0865475784","B000APFROY"
"The Potato: How the Humble Spud Rescued the Western World","0865475784","B0FCNLMH2F"
"1776","0743226712","B000AP9I5I"
"Consider the Lobster: And Other Essays","0316156116","B000APPJ3S"
"The Great Gatsby: The Only Authorized Edition","0743273567","B000AQ0J28"
"The Kite Runner","1594480001","B001HCX9N0"
"Tooth and Claw: and Other Stories","0670034355","B000APRJB8"
"Olivia's Opposites","0689850883","B001IGWX14"
"Olivia Counts","0689850875","B001IGWX14"
"Diary of a Spider","0060001534","B001H6GOK6"
"Diary of a Worm","006000150X","B001H6GOK6"
"Three Uses of the Knife: On the Nature and Purpose of Drama","037570423X","B000APXE7Q"
"The Metamorphosis and Other Stories (Dover Thrift Editions: Short Stories)","0486290301","B002DPABLS"
"I Am Charlotte Simmons: A Novel","0374281580","B000APTFNS"
"Life at These Speeds: A Novel","0312313667","B001IU2V2G"
"Naked Lunch","0802132952","B000APV8VA"
"Naked Lunch","0802132952","B000AQ1U3K"
"A Short History of Nearly Everything","0767923227","B000APXTVM"
"The Planets","0670034460","B000AQ3J7K"
"Isaac Newton","1400032954","B000AQ3M1I"
"Isaac Newton","1400032954","B001H6SB5W"
"Stiff: The Curious Lives of Human Cadavers","0393324826","B001H6MAHM"
"The Measure of All Things: The Seven-Year Odyssey and Hidden Error That Transformed the World","0743216768","B001ITYRTW"
"The Pencil: A History of Design and Circumstance","0679734155","B000APOBKA"
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","B001IGV3MY"
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","B001IGV4OQ"
"The Girlfriends' Guide to Pregnancy: Or everything your doctor won't tell you","0671524313","B0034P1SUE"
"Belly Laughs: The Naked Truth About Pregnancy And Childbirth","073820949X","B001IGJOUC"
"What to Expect the First Year, Second Edition","0761129588","B001H6L27G"
"The Mother of all Pregnancy Books (Mother of All, 8)","0764565168","B001H6SE8Q"
"What To Expect When Your Wife Is Expanding","0836280180","B000AP1SY2"
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","B000APA51E"
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","B001IGUO9M"
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","B001K688NY"
"Annapurna, First Conquest of an 8000-Meter Peak: (26,493 Feet)","1558215492","B000APBX24"
"Annapurna, First Conquest of an 8000-Meter Peak: (26,493 Feet)","1558215492","B000APBXEM"
"Annapurna: A Woman's Place","1578050227","B000AQ4118"
"Ultramarathon Man: Confessions of an All-Night Runner","1585422789","B001IGHQ48"
"A General History of the Pyrates (Dover Maritime)","0486404889","B00KQ4MWFQ"
"Taken for a Ride: How Daimler-Benz Drove Off With Chrysler","0060934484","B001ITYLLQ"
"In the Wake of Madness: The Murderous Voyage of the Whaleship Sharon","1565123476","B000APKEAQ"
"The Mountain Meadows Massacre","0806123184","B000APHP1M"
"Chicano! the History of the Mexican American Civil Rights Movement (Hispanic Civil Rights)","1558852018","B001HMWTMC"
"Becoming Mexican American: Ethnicity, Culture, and Identity in Chicano Los Angeles, 1900-1945","0195096487","B001H6T4VM"
"Brave New World & Brave New World Revisited","0060901012","B000APWRRY"
"Albion's Seed: Four British Folkways in America (America: a cultural history) (VOLUME I)","0195069056","B000AQ4LL8"
"Thirteen Days: A Memoir of the Cuban Missile Crisis","0393318346","B000APLC6G"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060958324","B000AP5XN4"
"The World Is Flat: A Brief History of the Twenty-first Century","0374292884","B001H6KORK"
"One Good Turn: A Natural History of the Screwdriver and the Screw","0684867303","B000AQ1U8A"
"YOU: The Owner's Manual","0060765313","B001H6L7M6"
"YOU: The Owner's Manual","0060765313","B002BMBLEE"
"Everything Bad Is Good for You: How Today's Popular Culture Is Actually Making Us Smarter","1573223077","B000APC0M6"
"What to Expect When You're Expecting Pregnancy Organizer","1563058723","B001H6L27G"
"What to Expect When You're Expecting Pregnancy Organizer","1563058723","B001H6L2CG"
"What to Expect When You're Expecting","0761121323","B001H6O264"
"Daniels' Running Formula - 2nd Edition","0736054928","B001IGSMHS"
"Nathaniel's Nutmeg (Turtleback School & Library Binding Edition)","0613365445","B000APGPDQ"
"Big Chief Elizabeth: The Adventures and Fate of the First English Colonists in America","0312420188","B000APGPDQ"
"Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland","0060995068","B001H6UQXM"
"The Last Place on Earth: Scott and Amundsen's Race to the South Pole, Revised and Updated (Modern Library Exploration)","0375754741","B000APK6PO"
"When Victims Become Killers: Colonialism, Nativism, and the Genocide in Rwanda","0691102805","B001IYZ4V2"
"The Graves Are Not Yet Full: Race, Tribe and Power in the Heart of America","0465006426","B001IQUL0O"
"In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo","0060934433","B000AQTGMC"
"Nathaniel's Nutmeg: Or the True and Incredible Adventures of the Spice Trader Who Changed the Course of History","0140292608","B000APGPDQ"
"Songs of the Doomed: More Notes on the Death of the American Dream","0743240995","B000AQ4U5U"
"Skeletons on the Zahara: A True Story of Survival","0316835145","B000APWMFQ"
"The Lavender Scare: The Cold War Persecution of Gays and Lesbians in the Federal Government","0226404811","B001H6O5ES"
"Batavia's Graveyard: The True Story of the Mad Heretic Who Led History's Bloodiest Mutiny","0609807161","B001HD3X2Q"
"A Continent for the Taking: The Tragedy and Hope of Africa","0375414614","B001HMRXW8"
"A Continent for the Taking: The Tragedy and Hope of Africa","0375414614","B00F6123BW"
"Everything Scrabble","0671042181","B001IGLXWO"
"Hell's Angels: A Strange and Terrible Saga","0345410084","B000AQ4U5U"
"Three Novels: Molloy, Malone Dies, The Unnamable (Beckett, Samuel)","0802150918","B000AQ2DVS"
"Second Skin","0811200671","B000AQ6LY8"
"The Essential Iliad","0872205428","B000AP7OK4"
"Lady Oracle","0385491085","B000AQTHI0"
"Moby-Dick (Bantam Classics)","0553213113","B000AQ29JY"
"Candide: Or Optimism (Penguin Classics)","0140440046","B000APWM7O"
"The Sorrow of War: A Novel of North Vietnam","1573225436","B001K8M9LE"
"Vanity of Duluoz: An Adventurous Education, 1935-46","0140236392","B000APV9LY"
"Visions of Gerard: A Novel","0140144528","B000APV9LY"
"Skinny Dip","0375411089","B00KWZGGAG"
"Alias Grace: A Novel","0385490445","B000AQTHI0"
"Alias Grace: A Novel","0385490445","B00J5SR510"
"Bittersweet: The Story of Sugar","1865086576","B001JP2SBE"
"A Problem from Hell: America and the Age of Genocide","0060541644","B001I9QH4K"
"The Scramble for Africa: White Man's Conquest of the Dark Continent from 1876 to 1912","0380719991","B000AQ8PR4"
"The Congo from Leopold to Kabila: A People's History","1842770535","B001JOGW3A"
"The Histories","0140449086","B004560ORE"
"Paris 1919: Six Months That Changed the World","0375760520","B00LXXFSBO"
"Plagues and Peoples","0385121229","B000APKA14"
"Dispatches","0679735259","B000APBGIA"
"Dispatches","0679735259","B001JO1YJW"
"The Boys on the Bus","0812968204","B001HMROY0"
"In Search of the Trojan War, Updated edition","0520215990","B0028DGWWW"
"History of the Peloponnesian War","0140440399","B000AQ3ND0"
"History of the Peloponnesian War","0140440399","B004560ORE"
"Bury the Chains: Prophets and Rebels in the Fight to Free an Empire's Slaves","0618104690","B000APHVX4"
"Maggie Cassidy","0140179062","B000APV9LY"
"Kaddish and Other Poems, 1958-1960","0872860191","B000AQ3D6W"
"Visions of Cody","0140179070","B000APV9LY"
"Big Sur","0140168125","B000APV9LY"
"night, Mother: A Play (Mermaid Dramabook)","0374521387","B001HOJIEC"
"The Aeneid of Virgil (Bantam Classics)","0553210416","B00KJTBGVO"
"Women with Men : Three Stories","0679776680","B000APT772"
"Howl and Other Poems (City Lights Pocket Poets, No. 4)","0872860175","B000AQ3D6W"
"The Dharma Bums","0140042520","B000APV9LY"
"The Known World: A Novel","0060557559","B000APXUPM"
"The Sportswriter: Bascombe Trilogy (1)","0679762108","B000APT772"
"Cat's Eye","0385491026","B000AQTHI0"
"The Tempest (Folger Shakespeare Library)","0743482832","B000APUK2I"
"The Tempest (Folger Shakespeare Library)","0743482832","B000APWKO4"
"The Tempest (Folger Shakespeare Library)","0743482832","B001H6GPFU"
"The Tempest (Folger Shakespeare Library)","0743482832","B001H6J3HW"
"The Tempest (Folger Shakespeare Library)","0743482832","B001HMLATA"
"The Tempest (Folger Shakespeare Library)","0743482832","B001IO9NXM"
"The Tempest (Folger Shakespeare Library)","0743482832","B0B683PY35"
"The Tempest (Folger Shakespeare Library)","0743482832","B0B683XZJ9"
"As You Like It (Folger Shakespeare Library)","074348486X","B000APWKO4"
"As You Like It (Folger Shakespeare Library)","074348486X","B001IOBP6K"
"As You Like It (Folger Shakespeare Library)","074348486X","B001IOH98I"
"Pride and Prejudice (Bantam Classics)","0553213105","B000APWOKO"
"Pride and Prejudice (Bantam Classics)","0553213105","B085LX66PZ"
"Pride and Prejudice (Bantam Classics)","0553213105","B08CS1V4HQ"
"Pride and Prejudice (Bantam Classics)","0553213105","B0C6V674FC"
"Invitation to a Beheading","0679725318","B000AQ2CJ6"
"On the Road (Penguin Orange Collection)","0140042598","B000APV9LY"
"Who's Afraid of Virginia Woolf?","0451158717","B000AP76XO"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B000AP93T4"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B000APWKO4"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001H6GPFU"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001H6J3HW"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001H9RV14"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001HMLATA"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001IOH98I"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001K7TUXK"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B001KCWSRA"
"Twelfth Night (Folger Shakespeare Library)","0743482778","B0CFKGNKYG"
"Wuthering Heights (Bantam Classics)","0553212583","B000APRKSA"
"Wuthering Heights (Bantam Classics)","0553212583","B001HCZKVY"
"Wuthering Heights (Bantam Classics)","0553212583","B001HD3V28"
"Wuthering Heights (Bantam Classics)","0553212583","B087CLNBKX"
"Wuthering Heights (Bantam Classics)","0553212583","B088NS3KL6"
"Wuthering Heights (Bantam Classics)","0553212583","B0CVS2853Q"
"The Nuclear Age","0140259104","B000AQ084M"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B000AP93T4"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B000APWKO4"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B000AQ4IJS"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B001H9RBXC"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B001H9RV14"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B001HMLATA"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B001IO9NXM"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B001KIT82M"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B00OHFS5JM"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B00OWSPJN4"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B01MUIAHKN"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B07JJC67BS"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B07JJVBXS1"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","B07KLHKKMK"
"July, July","0142003387","B000AQ084M"
"Northern Lights: A Novel","0767904419","B000AQ084M"
"Macbeth (Folger Shakespeare Library)","0743477103","B000APWKO4"
"Macbeth (Folger Shakespeare Library)","0743477103","B001IOH98I"
"Screwjack: A Short Story","0684873214","B000AQ4U5U"
"The Revolt of the Cockroach People","0679722122","B000AP9OLQ"
"Autobiography of a Brown Buffalo","0679722130","B000AP9OLQ"
"Fear and Loathing in Las Vegas and Other American Stories (Modern Library)","0679602984","B000AQ4U5U"
"Generation of Swine: The Brutal Odyssey of an Outlaw Journalist","0743250443","B000AQ4U5U"
"The Proud Highway: Saga of a Desperate Southern Gentleman, 1955-1967 (The Fear and Loathing Letters, Vol. 1)","0345377966","B000APNPB6"
"The Proud Highway: Saga of a Desperate Southern Gentleman, 1955-1967 (The Fear and Loathing Letters, Vol. 1)","0345377966","B000AQ4U5U"
"Kingdom of Fear: Loathsome Secrets of a Star-Crossed Child in the Final Days of the American Century","0684873249","B000AQ4U5U"
"Will in the World: How Shakespeare Became Shakespeare","0393050572","B000APGKPY"
"Fear and Loathing in America : The Brutal Odyssey of an Outlaw Journalist","0684873168","B000APNPB6"
"Fear and Loathing in America : The Brutal Odyssey of an Outlaw Journalist","0684873168","B000AQ4U5U"
"The Great Shark Hunt: Strange Tales from a Strange Time (Gonzo Papers, Volume 1)","0743250451","B000AQ4U5U"
"Fear and Loathing: On the Campaign Trail '72","0446313645","B000AQ4U5U"
"My Movie Business: A Memoir","0345441303","B000APTDJ4"
"When Heaven and Earth Changed Places (Tie-In Edition)","0452271681","B000AP8Z66"
"Bound for Glory: The Hard-Driving, Truth-Telling, Autobiography of America's Great Poet-Folk Singer","0452264456","B001HCU4Y2"
"No Other Road to Take: The Memoirs of Mrs. Nguyen Thi Dinh","087727102X","B001KIOC1O"
"No Other Road to Take: The Memoirs of Mrs. Nguyen Thi Dinh","087727102X","B001KIPIX0"
"The Assassination of Lumumba","1859844103","B001JXF54S"
"Big Deal","0349115192","B000APGDWY"
"The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World","0743250605","B000APL8HO"
"Candyfreak: A Journey through the Chocolate Underbelly of America","1565124219","B001JS1S6C"
"Mind Wide Open: Your Brain and the Neuroscience of Everyday Life","0743241657","B000APC0M6"
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality","0375412883","B001H6INP0"
"African Perspectives on Colonialism (The Johns Hopkins Symposia in Comparative History)","0801839319","B001HOVLQK"
"One Stick Song","1882413768","B00455Q8D4"
"Herland (Dover Thrift Editions: Classic Novels)","0486404293","B000APAR0I"
"Plato: Complete Works","0872203492","B0105T5Z32"
"Poetics (Dover Thrift Editions: Philosophy)","048629577X","B000AQ4LM2"
"Mythology: Timeless Tales of Gods and Heroes","0446607258","B000AP7ET0"
"Slouching Towards Bethlehem: Essays","0374521727","B000AQ4ZD2"
"My Soul Is Rested: The Story of the Civil Rights Movement in the Deep South","0140067531","B000AP9N9Y"
"Utopia (Dover Thrift Editions: Philosophy)","0486295834","B00KJMM92G"
"Always Running: La Vida Loca: Gang Days in L.A.","0671882317","B000APP3ZM"
"The Leadership Secrets of Colin Powell","0071388591","B001ILFOIS"
"The Merriam-Webster Dictionary","087779930X","B005WYEZ2S"
"We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda","0312243359","B004MOD796"
"Mythology","0316341517","B000AP7ET0"
"Zhuangzi Speaks: The Music of Nature","0691008825","B000APKDVG"
"Zhuangzi Speaks: The Music of Nature","0691008825","B000APM4AE"
"Zhuangzi Speaks: The Music of Nature","0691008825","B001IQZHXK"
"Zhuangzi Speaks: The Music of Nature","0691008825","B001IQZJSS"
"The Wealth and Poverty of Nations: Why Some Are So Rich and Some So Poor","0393318885","B000AQ6UDU"
"Why Is Sex Fun?: The Evolution of Human Sexuality (Science Masters)","0465031269","B000AQ01ZS"
"Third Chimpanzee, The","0060984031","B000AQ01ZS"
"The Republic (Dover Thrift Editions: Philosophy)","0486411214","B0105T5Z32"
"The Wisdom of Crowds: Why the Many Are Smarter Than the Few and How Collective Wisdom Shapes Business, Economies, Societies and Nations","0385503865","B001IGORPE"
"Reading Lolita in Tehran: A Memoir in Books","081297106X","B001IOBKMY"
"Don't Let the Pigeon Drive the Bus!","078681988X","B004LUYA1U"
"Guns, Germs, and Steel: The Fates of Human Societies","0393317552","B000AQ01ZS"
"A Short History of Nearly Everything","076790818X","B000APXTVM"
"Betrayal of Trust: The Collapse of Global Public Health","0786884401","B000AQ46GS"
"Dinosaur Friends!","1929927207","B001ITYREM"
"First Light: The Search for the Edge of the Universe","0812991850","B000AQ793U"
"The Coming Plague: Newly Emerging Diseases in a World Out of Balance","0140250913","B000AQ46GS"
"Mrs. Chippy's Last Expedition: The Remarkable Journal of Shackleton's Polar-Bound Cat","0060932619","B000APXTLC"
"Out of Control: The New Biology of Machines, Social Systems, & the Economic World","0201483408","B001HCY1LE"
"Small Worlds: The Dynamics of Networks between Order and Randomness (Princeton Studies in Complexity)","0691117047","B001ILHHR4"
"Big Book of Dinosaurs","1564587185","B001IOBHO0"
"How Do Dinosaurs Count to Ten?","0439649498","B00MHUUZ9W"
"Ten Terrible Dinosaurs","0525459057","B001ITYREM"
"Hidden Order: How Adaptation Builds Complexity (Helix Books)","0201442302","B000AQ3RTK"
"How Do Dinosaurs Clean Their Room?","0439649501","B00MHUUZ9W"
"Dinosaur Roar! Board Book","0525458344","B001H9VYZI"
"Dinosaur Roar! Board Book","0525458344","B001ITYREM"
"How Do Dinosaurs Get Well Soon?","0439241006","B00MHUUZ9W"
"Sync: The Emerging Science of Spontaneous Order","0786868449","B001KHB290"
"Moneyball: The Art of Winning an Unfair Game","0393057658","B000APZ33E"
"Patriot Reign: Bill Belichick, the Coaches, and the Players Who Built a Champion","0060757949","B001IGUVPO"
"Let Me Tell You a Story: A Lifetime in the Game","0316738239","B001HD31CS"
"Sports Illustrated 50 Years: The Anniversary Book","1932273492","B007CVG4JG"
"The Last Season: A Team In Search of Its Soul","1594200351","B000AP8570"
"Season of Life: A Football Star, a Boy, a Journey to Manhood","0743269748","B001H6U2LI"
"*THE GAMES DO COUNT*: America's Best and Brightest on the Power of Sports","0060736739","B001JRUGD4"
"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa","0618001905","B000APHVX4"
"Endurance: An Epic of Polar Adventure","0393319946","B000AQ79WG"
"Herodotus: The History","0226327728","B004560ORE"
"Cook : The Extraordinary Voyages of Captain James Cook","0802714129","B000APQHAM"
"Shackleton's Boat Journey","0393318648","B000AQ79WG"
"In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors","0805066322","B001K8EYMG"
"A Rumor of War","080504695X","B000AQ27IW"
"The Enneagram Made Easy: Discover the 9 Types of People","0062510266","B000APVCV6"
"The Enneagram Made Easy: Discover the 9 Types of People","0062510266","B001IGLO28"
"Virus X: Tracking the New Killer Plagues","0316763063","B011232S9E"
"Angels in America: A Gay Fantasia on National Themes: Part One: Millennium Approaches Part Two: Perestroika","1559362316","B001J3LBPK"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","B000AQ48JS"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","B000AQ48KM"
"Blink: The Power of Thinking Without Thinking","0316172324","B000APOE98"
"The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus","0385479565","B000AQ793U"
"Ten Things I Learned from Bill Porter: The Inspiring True Story of the Door-to-Door Salesman Who Changed Lives","157731459X","B001K8EDK4"
"Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.","0786887176","B000AP9EH0"
"Marv Levy: Where Else Would You Rather Be?","158261797X","B002JB55XU"
"Black Boy (The Restored Text Established by The Library of America) (Perennial Classics)","0060929782","B000APXW6O"
"Anne Frank: The Diary of a Young Girl","0553296981","B000AQ51EY"
"Anne Frank: The Diary of a Young Girl","0553296981","B004LA2AO4"
"St. Augustine Confessions (Oxford World's Classics)","0192833723","B00DPR41T6"
"The Bad Guys Won! A Season of Brawling, Boozing, Bimbo-chasing, and Championship Baseball with Straw, Doc, Mookie, Nails, The Kid, and the Rest of the 1986 Mets, the Rowdiest Team Ever to Put on a New York Uniform--and Maybe the Best","0060507322","B001IQWHF6"
"Wait Till Next Year - A Memoir","0684847957","B000APE4B6"
"The Imaginary Girlfriend: A Memoir","0345458265","B000APTDJ4"
"Franz Kafka: A Biography","0306806703","B001JS669G"
"Passing Time: Memoir of a Vietnam Veteran Against the War","0870239589","B001HCS4U8"
"A Child's Christmas In Wales and Five Poems","0060514671","B000APQR66"
"A Child's Christmas In Wales and Five Poems","0060514671","B001K1DPJ6"
"Shackleton","0786705442","B000APK6PO"
"South: The Last Antarctic Expedition of Shackleton and the Endurance","1558217835","B007T6BLWE"
"Chronicles, Vol. 1","0743228154","B000AP7NRI"
"Chronicles, Vol. 1","0743228154","B00LQF9VGW"
"South: A Memoir of the Endurance Voyage","0786705973","B007T6BLWE"
"Wilco: Learning How to Die","0767915585","B001ITVV00"
"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players","0142002267","B001ITXPLS"
"Six Degrees: The Science of a Connected Age","0393041425","B001ILHHR4"
"Armageddon: The Battle for Germany, 1944-1945","0375414339","B00MWZQP4G"
"Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism","0060582510","B001ITXGRQ"
"Imperial Hubris: Why the West Is Losing the War on Terror","1574888498","B001IGLXVK"
"Biohazard: The Chilling True Story of the Largest Covert Biological Weapons Program in the World--Told from Inside by the Man Who Ran It","0385334966","B001HD0644"
"Germs: Biological Weapons and America's Secret War","0684871599","B000APYEIO"
"Germs: Biological Weapons and America's Secret War","0684871599","B001IQZCSK"
"Germs: Biological Weapons and America's Secret War","0684871599","B004LT93CC"
"Plague Wars: The Terrifying Reality of Biological Warfare","0312263791","B004LSWBJA"
"Plague Wars: The Terrifying Reality of Biological Warfare","0312263791","B01MCXKTS6"
"Julius Caesar (Folger Shakespeare Library)","0743482743","B000APWKO4"
"Julius Caesar (Folger Shakespeare Library)","0743482743","B001IOBP6K"
"Julius Caesar (Folger Shakespeare Library)","0743482743","B001IOH98I"
"Oh, Yuck! The Encyclopedia of Everything Nasty","0761107711","B001H6S86O"
"Guinness World Records 2005: Special 50th Anniversary Edition","1892051222","B009HWH01O"
"Can A Smart Person Believe In God","0785260242","B000APCIWI"
"In the Shadow of No Towers (Pantheon Graphic Library)","0375423079","B000APXXEK"
