"Product Name","ASIN","Author Name"
"The Principia : Mathematical Principles of Natural Philosophy","0520088174","Newton, Isaac"
"The Flight of the Iguana: A Sidelong View of Science and Nature","0684836262","Quammen, David"
"Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up","0763622281","Sabuda, Robert"
"Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up","0763622281","Reinhart, Matthew"
"Ghosts of Manila: The Fateful Blood Feud Between Muhammad Ali and Joe Frazier","0060954809","Kram, Mark"
"A Million Little Pieces","0307276902","Frey, James"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Lee, Tommy"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Neil, Vince"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Mars, Mick"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Sixx, Nikki"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Strauss, Neil"
"Newton's Gift: How Sir Isaac Newton Unlocked the System of the World","0743217764","Berlinski, David"
"The Education of a Coach","1401301541","Halberstam, David"
"Spook: Science Tackles the Afterlife","0393059626","Roach, Mary"
"E=mc2: A Biography of the World's Most Famous Equation","0425181642","Bodanis, David"
"Toes, Ears, & Nose! A Lift-the-Flap Book","0689847122","Marion Dane Bauer"
"Toes, Ears, & Nose! A Lift-the-Flap Book","0689847122","Karen Katz"
"How I Became a Pirate","0152018484","Long, Melinda"
"The Riddle and the Knight: In Search of Sir John Mandeville, the World's Greatest Traveller","031242129X","Milton, Giles"
"Knuffle Bunny: A Cautionary Tale","0786818700","Willems, Mo"
"The Red Book: A Caldecott Honor Award Winner (Caldecott Honor Book)","0618428585","Lehman, Barbara"
"Kitten's First Full Moon","0060588284","Henkes, Kevin"
"Olivia . . . and the Missing Toy","0689852916","Falconer, Ian"
"Olivia Saves the Circus","068982954X","Falconer, Ian"
"Olivia","0689829531","Falconer, Ian"
"Prostitution and Victorian Society: Women, Class, and the State","0521270642","Walkowitz, Judith R."
"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!","0195189779","Harford, Tim"
"The Politically Incorrect Guide to Islam (and the Crusades)","0895260131","Spencer, Robert"
"Faster: The Acceleration of Just About Everything","067977548X","Gleick, James"
"Unnatural Death: Confessions of a Medical Examiner","0804105995","Michael M. Baden"
"The Potato: How the Humble Spud Rescued the Western World","0865475784","Zuckerman, Larry"
"1776","0743226712","McCullough, David"
"Consider the Lobster: And Other Essays","0316156116","Wallace, David Foster"
"The Great Gatsby: The Only Authorized Edition","0743273567","Fitzgerald, F. Scott"
"The Kite Runner","1594480001","Khaled  Hosseini"
"Tooth and Claw: and Other Stories","0670034355","Boyle, T.C."
"Olivia's Opposites","0689850883","Falconer, Ian"
"Olivia Counts","0689850875","Falconer, Ian"
"Diary of a Spider","0060001534","Cronin, Doreen"
"Diary of a Worm","006000150X","Cronin, Doreen"
"Three Uses of the Knife: On the Nature and Purpose of Drama","037570423X","Mamet, David"
"The Metamorphosis and Other Stories (Dover Thrift Editions: Short Stories)","0486290301","Franz Kafka"
"I Am Charlotte Simmons: A Novel","0374281580","Wolfe, Tom"
"Life at These Speeds: A Novel","0312313667","Jackson, Jeremy"
"Naked Lunch","0802132952","Burroughs, William S."
"A Short History of Nearly Everything","0767923227","Bryson, Bill"
"The Planets","0670034460","Sobel, Dava"
"Isaac Newton","1400032954","Gleick, James"
"Stiff: The Curious Lives of Human Cadavers","0393324826","Roach, Mary"
"The Measure of All Things: The Seven-Year Odyssey and Hidden Error That Transformed the World","0743216768","Alder, Ken"
"The Pencil: A History of Design and Circumstance","0679734155","Petroski, Henry"
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","Levitt, Steven D."
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","Dubner, Stephen J."
"The Girlfriends' Guide to Pregnancy: Or everything your doctor won't tell you","0671524313","Iovine, Vicki"
"Belly Laughs: The Naked Truth About Pregnancy And Childbirth","073820949X","McCarthy, Jenny"
"What to Expect the First Year, Second Edition","0761129588","Murkoff, Heidi"
"The Mother of all Pregnancy Books (Mother of All, 8)","0764565168","Douglas, Ann"
"What To Expect When Your Wife Is Expanding","0836280180","Cader Books"
"What To Expect When Your Wife Is Expanding","0836280180","Hill, Thomas"
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","Curtis, Glade B."
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","Schuler, Judith"
"Annapurna, First Conquest of an 8000-Meter Peak: (26,493 Feet)","1558215492","Herzog, Maurice"
"God on the Starting Line: The Triumph of a Catholic School Running Team and Its Jewish Coach (Working Classics)","1891369539","Marc Bloom"
"Annapurna: A Woman's Place","1578050227","Blum, Arlene"
"Ultramarathon Man: Confessions of an All-Night Runner","1585422789","Karnazes, Dean"
"A General History of the Pyrates (Dover Maritime)","0486404889","Defoe, Daniel"
"Taken for a Ride: How Daimler-Benz Drove Off With Chrysler","0060934484","Vlasic, Bill"
"In the Wake of Madness: The Murderous Voyage of the Whaleship Sharon","1565123476","Druett, Joan"
"The Mountain Meadows Massacre","0806123184","Brooks, Juanita"
"Chicano! the History of the Mexican American Civil Rights Movement (Hispanic Civil Rights)","1558852018","Rosales, F Arturo"
"Chicano! the History of the Mexican American Civil Rights Movement (Hispanic Civil Rights)","1558852018","Rosales, Francisco A"
"The Prince (Bantam Classics)","0553212788","Niccolo Machiavelli"
"Becoming Mexican American: Ethnicity, Culture, and Identity in Chicano Los Angeles, 1900-1945","0195096487","Sanchez, George J."
"Brave New World & Brave New World Revisited","0060901012","Aldous Huxley"
"Albion's Seed: Four British Folkways in America (America: a cultural history) (VOLUME I)","0195069056","Fischer, David Hackett"
"Thirteen Days: A Memoir of the Cuban Missile Crisis","0393318346","Kennedy, Robert F."
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060958324","Pirsig, Robert M."
"The World Is Flat: A Brief History of the Twenty-first Century","0374292884","Thomas L. Friedman"
"One Good Turn: A Natural History of the Screwdriver and the Screw","0684867303","Rybczynski, Witold"
"YOU: The Owner's Manual","0060765313","Michael F. Roizen"
"YOU: The Owner's Manual","0060765313","Mehmet C. Oz"
"Everything Bad Is Good for You: How Today's Popular Culture Is Actually Making Us Smarter","1573223077","Johnson, Steven"
"What to Expect When You're Expecting Pregnancy Organizer","1563058723","Eisenberg, Arlene"
"What to Expect When You're Expecting Pregnancy Organizer","1563058723","Hathaway B.S.N, Sandee"
"What to Expect When You're Expecting Pregnancy Organizer","1563058723","Murkoff, Heidi"
"What to Expect When You're Expecting","0761121323","Heidi Murkoff"
"What to Expect When You're Expecting","0761121323","Arlene Eisenberg"
"What to Expect When You're Expecting","0761121323","Sandee Hathaway"
"Daniels' Running Formula - 2nd Edition","0736054928","Daniels, Jack"
"Nathaniel's Nutmeg (Turtleback School & Library Binding Edition)","0613365445","Milton, Giles"
"Big Chief Elizabeth: The Adventures and Fate of the First English Colonists in America","0312420188","Milton, Giles"
"Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland","0060995068","Browning, Christopher R."
"The Last Place on Earth: Scott and Amundsen's Race to the South Pole, Revised and Updated (Modern Library Exploration)","0375754741","Huntford, Roland"
"When Victims Become Killers: Colonialism, Nativism, and the Genocide in Rwanda","0691102805","Mamdani, Mahmood"
"The Graves Are Not Yet Full: Race, Tribe and Power in the Heart of America","0465006426","Berkeley, Bill"
"In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo","0060934433","Wrong, Michela"
"Nathaniel's Nutmeg: Or the True and Incredible Adventures of the Spice Trader Who Changed the Course of History","0140292608","Milton, Giles"
"Songs of the Doomed: More Notes on the Death of the American Dream","0743240995","Thompson, Hunter S."
"Songs of the Doomed: More Notes on the Death of the American Dream","0743240995","Heidecker, Tim"
"Skeletons on the Zahara: A True Story of Survival","0316835145","King, Dean"
"The Lavender Scare: The Cold War Persecution of Gays and Lesbians in the Federal Government","0226404811","Johnson, David K."
"Batavia's Graveyard: The True Story of the Mad Heretic Who Led History's Bloodiest Mutiny","0609807161","Dash, Mike"
"A Continent for the Taking: The Tragedy and Hope of Africa","0375414614","French, Howard W."
"Everything Scrabble","0671042181","Edley, Joe"
"Everything Scrabble","0671042181","Williams Jr., John D."
"Hell's Angels: A Strange and Terrible Saga","0345410084","Thompson, Hunter S."
"Three Novels: Molloy, Malone Dies, The Unnamable (Beckett, Samuel)","0802150918","Beckett, Samuel"
"Second Skin","0811200671","Hawkes, John"
"The Essential Iliad","0872205428","Homer"
"Lady Oracle","0385491085","Atwood, Margaret"
"Moby-Dick (Bantam Classics)","0553213113","Melville, Herman"
"Candide: Or Optimism (Penguin Classics)","0140440046","Voltaire"
"The Sorrow of War: A Novel of North Vietnam","1573225436","Bao Ninh"
"Vanity of Duluoz: An Adventurous Education, 1935-46","0140236392","Kerouac, Jack"
"Visions of Gerard: A Novel","0140144528","Kerouac, Jack"
"Skinny Dip","0375411089","Hiaasen, Carl"
"Alias Grace: A Novel","0385490445","Atwood, Margaret"
"Bittersweet: The Story of Sugar","1865086576","Macinnis, Peter"
"A Problem from Hell: America and the Age of Genocide","0060541644","Power, Samantha"
"The Scramble for Africa: White Man's Conquest of the Dark Continent from 1876 to 1912","0380719991","Pakenham, Thomas"
"The Congo from Leopold to Kabila: A People's History","1842770535","Nzongola-Ntalaja, Georges"
"The Histories","0140449086","Herodotus"
"Paris 1919: Six Months That Changed the World","0375760520","Margaret MacMillan"
"Plagues and Peoples","0385121229","William H. McNeill"
"Dispatches","0679735259","Herr, Michael"
"The Boys on the Bus","0812968204","Crouse, Timothy"
"In Search of the Trojan War, Updated edition","0520215990","Wood, Michæl"
"History of the Peloponnesian War","0140440399","Thucydides"
"Bury the Chains: Prophets and Rebels in the Fight to Free an Empire's Slaves","0618104690","Hochschild, Adam"
"Maggie Cassidy","0140179062","Kerouac, Jack"
"Kaddish and Other Poems, 1958-1960","0872860191","Ginsberg, Allen"
"Visions of Cody","0140179070","Kerouac, Jack"
"Big Sur","0140168125","Kerouac, Jack"
"night, Mother: A Play (Mermaid Dramabook)","0374521387","Norman, Marsha"
"The Aeneid of Virgil (Bantam Classics)","0553210416","Virgil"
"Women with Men : Three Stories","0679776680","Ford, Richard"
"Howl and Other Poems (City Lights Pocket Poets, No. 4)","0872860175","Ginsberg, Allen"
"The Dharma Bums","0140042520","Kerouac, Jack"
"The Known World: A Novel","0060557559","Jones, Edward P."
"The Sportswriter: Bascombe Trilogy (1)","0679762108","Ford, Richard"
"Cat's Eye","0385491026","Atwood, Margaret"
"The Tempest (Folger Shakespeare Library)","0743482832","William Shakespeare"
"As You Like It (Folger Shakespeare Library)","074348486X","Shakespeare, William"
"Pride and Prejudice (Bantam Classics)","0553213105","Austen, Jane"
"Invitation to a Beheading","0679725318","Nabokov, Vladimir"
"On the Road (Penguin Orange Collection)","0140042598","Kerouac, Jack"
"Who's Afraid of Virginia Woolf?","0451158717","Albee, Edward"
"Twelfth Night (Folger Shakespeare Library)","0743482778","Shakespeare, William"
"Wuthering Heights (Bantam Classics)","0553212583","Emily Brontë"
"The Nuclear Age","0140259104","O'Brien, Tim"
"Much Ado About Nothing (Folger Shakespeare Library)","0743482751","William Shakespeare"
"July, July","0142003387","O'Brien, Tim"
"Northern Lights: A Novel","0767904419","O'Brien, Tim"
"Macbeth (Folger Shakespeare Library)","0743477103","Shakespeare, William"
"Screwjack: A Short Story","0684873214","Thompson, Hunter S."
"The Revolt of the Cockroach People","0679722122","Oscar Zeta Acosta"
"Autobiography of a Brown Buffalo","0679722130","Oscar Zeta Acosta"
"Fear and Loathing in Las Vegas and Other American Stories (Modern Library)","0679602984","Thompson, Hunter S."
"Generation of Swine: The Brutal Odyssey of an Outlaw Journalist","0743250443","Thompson, Hunter S."
"Generation of Swine: The Brutal Odyssey of an Outlaw Journalist","0743250443","Mosshart, Alison"
"The Proud Highway: Saga of a Desperate Southern Gentleman, 1955-1967 (The Fear and Loathing Letters, Vol. 1)","0345377966","Hunter S. Thompson"
"Kingdom of Fear: Loathsome Secrets of a Star-Crossed Child in the Final Days of the American Century","0684873249","Thompson, Hunter S."
"Will in the World: How Shakespeare Became Shakespeare","0393050572","Greenblatt, Stephen"
"Fear and Loathing in America : The Brutal Odyssey of an Outlaw Journalist","0684873168","Thompson, Hunter S."
"The Great Shark Hunt: Strange Tales from a Strange Time (Gonzo Papers, Volume 1)","0743250451","Thompson, Hunter S."
"The Great Shark Hunt: Strange Tales from a Strange Time (Gonzo Papers, Volume 1)","0743250451","Sullivan, John Jeremiah"
"Fear and Loathing: On the Campaign Trail '72","0446313645","Dr. Hunter S. Thompson"
"My Movie Business: A Memoir","0345441303","Irving, John"
"When Heaven and Earth Changed Places (Tie-In Edition)","0452271681","Hayslip, Le Ly"
"When Heaven and Earth Changed Places (Tie-In Edition)","0452271681","Wurts, Jay"
"Bound for Glory: The Hard-Driving, Truth-Telling, Autobiography of America's Great Poet-Folk Singer","0452264456","Guthrie, Woody"
"No Other Road to Take: The Memoirs of Mrs. Nguyen Thi Dinh","087727102X","Dinh, Nguyen Thi"
"The Assassination of Lumumba","1859844103","De Witte, Ludo De"
"Big Deal","0349115192","Anthony Holden"
"The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World","0743250605","Jacobs, A. J."
"Candyfreak: A Journey through the Chocolate Underbelly of America","1565124219","Almond, Steve"
"Mind Wide Open: Your Brain and the Neuroscience of Everyday Life","0743241657","Johnson, Steven"
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality","0375412883","Greene, Brian"
"African Perspectives on Colonialism (The Johns Hopkins Symposia in Comparative History)","0801839319","Boahen, A. Adu"
"One Stick Song","1882413768","Alexie, Sherman"
"Herland (Dover Thrift Editions: Classic Novels)","0486404293","Charlotte Perkins Gilman"
"Plato: Complete Works","0872203492","Plato"
"Poetics (Dover Thrift Editions: Philosophy)","048629577X","Aristotle"
"Mythology: Timeless Tales of Gods and Heroes","0446607258","Hamilton, Edith"
"Slouching Towards Bethlehem: Essays","0374521727","Didion, Joan"
"My Soul Is Rested: The Story of the Civil Rights Movement in the Deep South","0140067531","Raines, Howell"
"Utopia (Dover Thrift Editions: Philosophy)","0486295834","Thomas More"
"Always Running: La Vida Loca: Gang Days in L.A.","0671882317","Rodriguez, Luis J."
"The Leadership Secrets of Colin Powell","0071388591","Harari, Oren"
"The Merriam-Webster Dictionary","087779930X","Merriam- Webster"
"We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda","0312243359","Gourevitch, Philip"
"Mythology","0316341517","Hamilton, Edith"
"Zhuangzi Speaks: The Music of Nature","0691008825","Chih-chung Ts'ai"
"The Wealth and Poverty of Nations: Why Some Are So Rich and Some So Poor","0393318885","Landes, David S."
"Why Is Sex Fun?: The Evolution of Human Sexuality (Science Masters)","0465031269","Diamond, Jared M"
"Third Chimpanzee, The","0060984031","Jared Diamond"
"The Republic (Dover Thrift Editions: Philosophy)","0486411214","Plato"
"The Wisdom of Crowds: Why the Many Are Smarter Than the Few and How Collective Wisdom Shapes Business, Economies, Societies and Nations","0385503865","Surowiecki, James"
"Reading Lolita in Tehran: A Memoir in Books","081297106X","Nafisi, Azar"
"Don't Let the Pigeon Drive the Bus!","078681988X","Mo Willems"
"Guns, Germs, and Steel: The Fates of Human Societies","0393317552","Jared M. Diamond"
"A Short History of Nearly Everything","076790818X","Bryson, Bill"
"Betrayal of Trust: The Collapse of Global Public Health","0786884401","Garrett, Laurie"
"Dinosaur Friends!","1929927207","Stickland, Paul"
"First Light: The Search for the Edge of the Universe","0812991850","Preston, Richard"
"The Coming Plague: Newly Emerging Diseases in a World Out of Balance","0140250913","Garrett, Laurie"
"Mrs. Chippy's Last Expedition: The Remarkable Journal of Shackleton's Polar-Bound Cat","0060932619","Alexander, Caroline"
"Out of Control: The New Biology of Machines, Social Systems, & the Economic World","0201483408","Kelly, Kevin"
"Small Worlds: The Dynamics of Networks between Order and Randomness (Princeton Studies in Complexity)","0691117047","Watts, Duncan J."
"Big Book of Dinosaurs","1564587185","DK Publishing"
"How Do Dinosaurs Count to Ten?","0439649498","Yolen, Jane"
"Ten Terrible Dinosaurs","0525459057","Stickland, Paul"
"Hidden Order: How Adaptation Builds Complexity (Helix Books)","0201442302","Holland, John H"
"How Do Dinosaurs Clean Their Room?","0439649501","Yolen, Jane"
"Dinosaur Roar! Board Book","0525458344","Stickland, Henrietta"
"Dinosaur Roar! Board Book","0525458344","Stickland, Paul"
"How Do Dinosaurs Get Well Soon?","0439241006","Yolen, Jane"
"Sync: The Emerging Science of Spontaneous Order","0786868449","Strogatz, Steven H."
"Moneyball: The Art of Winning an Unfair Game","0393057658","Michael Lewis"
"Patriot Reign: Bill Belichick, the Coaches, and the Players Who Built a Champion","0060757949","Holley, Michael"
"Let Me Tell You a Story: A Lifetime in the Game","0316738239","Auerbach, Red"
"Let Me Tell You a Story: A Lifetime in the Game","0316738239","Feinstein, John"
"Sports Illustrated 50 Years: The Anniversary Book","1932273492","Editors of Sports Illustrated"
"The Last Season: A Team In Search of Its Soul","1594200351","Jackson, Phil"
"Season of Life: A Football Star, a Boy, a Journey to Manhood","0743269748","Marx, Jeffrey"
"*THE GAMES DO COUNT*: America's Best and Brightest on the Power of Sports","0060736739","Brian Kilmeade"
"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa","0618001905","Hochschild, Adam"
"Endurance: An Epic of Polar Adventure","0393319946","Worsley, Frank Arthur"
"Herodotus: The History","0226327728","Herodotus"
"Cook : The Extraordinary Voyages of Captain James Cook","0802714129","Thomas, Nicholas"
"Shackleton's Boat Journey","0393318648","Worsley, Frank Arthur"
"In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors","0805066322","Stanton, Doug"
"A Rumor of War","080504695X","Caputo, Philip"
"The Enneagram Made Easy: Discover the 9 Types of People","0062510266","Wagele, Elizabeth"
"The Enneagram Made Easy: Discover the 9 Types of People","0062510266","Baron, Renee"
"Virus X: Tracking the New Killer Plagues","0316763063","Ryan MD, Frank"
"Angels in America: A Gay Fantasia on National Themes: Part One: Millennium Approaches Part Two: Perestroika","1559362316","Kushner, Tony"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","C. J. Peters"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","Mark Olshaker"
"Blink: The Power of Thinking Without Thinking","0316172324","Malcolm Gladwell"
"The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus","0385479565","Preston, Richard"
"Ten Things I Learned from Bill Porter: The Inspiring True Story of the Door-to-Door Salesman Who Changed Lives","157731459X","Brady, Shelly"
"Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.","0786887176","Godin, Seth"
"Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.","0786887176","Gladwell, Malcolm"
"Marv Levy: Where Else Would You Rather Be?","158261797X","Levy, Marv"
"Black Boy (The Restored Text Established by The Library of America) (Perennial Classics)","0060929782","Wright, Richard"
"Anne Frank: The Diary of a Young Girl","0553296981","Frank, Anne"
"St. Augustine Confessions (Oxford World's Classics)","0192833723","Augustine, Saint"
"The Bad Guys Won! A Season of Brawling, Boozing, Bimbo-chasing, and Championship Baseball with Straw, Doc, Mookie, Nails, The Kid, and the Rest of the 1986 Mets, the Rowdiest Team Ever to Put on a New York Uniform--and Maybe the Best","0060507322","Pearlman, Jeff"
"Wait Till Next Year - A Memoir","0684847957","Goodwin, Doris Kearns"
"The Imaginary Girlfriend: A Memoir","0345458265","Irving, John"
"Franz Kafka: A Biography","0306806703","Brod, Max"
"Passing Time: Memoir of a Vietnam Veteran Against the War","0870239589","Ehrhart, W. D."
"A Child's Christmas In Wales and Five Poems","0060514671","Dylan Thomas"
"Shackleton","0786705442","Huntford, Roland"
"South: The Last Antarctic Expedition of Shackleton and the Endurance","1558217835","Shackleton, Ernest Henry, Sir"
"Chronicles, Vol. 1","0743228154","Dylan, Bob"
"South: A Memoir of the Endurance Voyage","0786705973","Ernest Shackleton"
"Wilco: Learning How to Die","0767915585","Kot, Greg"
"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players","0142002267","Fatsis, Stefan"
"Six Degrees: The Science of a Connected Age","0393041425","Watts, Duncan J."
"Armageddon: The Battle for Germany, 1944-1945","0375414339","Hastings, Max"
"Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism","0060582510","Hannity, Sean"
"Imperial Hubris: Why the West Is Losing the War on Terror","1574888498","Scheuer, Michael"
"Biohazard: The Chilling True Story of the Largest Covert Biological Weapons Program in the World--Told from Inside by the Man Who Ran It","0385334966","Alibek, Ken"
"Biohazard: The Chilling True Story of the Largest Covert Biological Weapons Program in the World--Told from Inside by the Man Who Ran It","0385334966","Handelman, Stephen"
"Germs: Biological Weapons and America's Secret War","0684871599","Miller, Judith"
"Germs: Biological Weapons and America's Secret War","0684871599","Broad, William J"
"Germs: Biological Weapons and America's Secret War","0684871599","Engelberg, Stephen"
"Plague Wars: The Terrifying Reality of Biological Warfare","0312263791","Mangold, Tom"
"Plague Wars: The Terrifying Reality of Biological Warfare","0312263791","Goldberg, Jeff"
"Julius Caesar (Folger Shakespeare Library)","0743482743","Shakespeare, William"
"Oh, Yuck! The Encyclopedia of Everything Nasty","0761107711","Joy Masoff"
"Guinness World Records 2005: Special 50th Anniversary Edition","1892051222","Guinness World Records"
"Can A Smart Person Believe In God","0785260242","Guillen, Michael"
"In the Shadow of No Towers (Pantheon Graphic Library)","0375423079","Spiegelman, Art"
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","Osterholm, Michael T."
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","Schwartz, John"
"The Moment of Complexity: Emerging Network Culture","0226791181","Taylor, Mark C."
"The Million Word Crossword Dictionary","0060517565","Newman, Stanley"
"The Million Word Crossword Dictionary","0060517565","Stark, Daniel"
"The Tipping Point: How Little Things Can Make a Big Difference","0316346624","Gladwell, Malcolm"
"Small Pieces Loosely Joined: A Unified Theory Of The Web","0738208507","Weinberger, David"
"The Emergence of Everything: How the World Became Complex","019513513X","Morowitz, Harold J."
"A Room of One's Own (The Virginia Woolf Library)","0156787334","Woolf, Virginia"
"At Home in the Universe: The Search for the Laws of Self-Organization and Complexity","0195111303","Kauffman, Stuart"
"COMPLEXITY: THE EMERGING SCIENCE AT THE EDGE OF ORDER AND CHAOS","0671872346","M. Mitchell Waldrop"
"Fry Me to the Moon","1879483580","Hagen, Jeff"
"The Official Scrabble Players Dictionary (Third Edition)","0877799156","Merriam-Webster"
"Where Is Baby's Belly Button? A Lift-the-Flap Book","0689835604","Katz, Karen"
"How Do Dinosaurs Say Goodnight?","0590316818","Yolen, Jane"
"Polar Bear Night","0439495245","Thompson, Lauren"
"The Trial and Death of Socrates","0872205541","Plato"
"The Trial and Death of Socrates","0872205541","John M. Cooper"
"Cliffsnotes on Homer's Iliad","076458586X","Linn, Bob"
"Emergence: From Chaos To Order (Helix Books)","0738201421","Holland, John H"
"Speak, Memory: An Autobiography Revisited","0679723390","Nabokov, Vladimir"
"The Odyssey","0374525749","Homer"
"Ship Fever: Stories","0393316009","Barrett, Andrea"
"CliffsNotes on Shakespeare's Othello (Cliffsnotes Literature Guides) (CliffsNotes on Literature)","0764585878","Carey, Gary K."
"The Wreck of the Whaleship Essex","0156006898","Owen Chase"
"Oleanna: A Play","067974536X","Mamet, David"
"The Loss of the Ship Essex, Sunk by a Whale: First-Person Accounts (Penguin Classics)","0140437967","Philbrick, Nathaniel"
"The Loss of the Ship Essex, Sunk by a Whale: First-Person Accounts (Penguin Classics)","0140437967","Nickerson, Thomas"
"The Handmaid's Tale (Cliffs Notes)","0822005727","Snodgrass, Mary Ellen"
"Sam Shepard : Seven Plays (Buried Child, Curse of the Starving Class, The Tooth of Crime, La Turista, Tongues, Savage Love, True West)","0553346113","Shepard, Sam"
"American Buffalo","0802150578","Mamet, David"
"If I Die in a Combat Zone: Box Me Up and Ship Me Home","0767904435","O'Brien, Tim"
"Going After Cacciato: A Novel","0767904427","O'Brien, Tim"
"Slow Learner","0316724432","Pynchon, Thomas"
"The Oresteia: Agamemnon; The Libation Bearers; The Eumenides","0140443339","Aeschylus"
"The Three Theban Plays: Antigone; Oedipus the King; Oedipus at Colonus","0140444254","Sophocles"
"CliffsNotes on Homer's The Odyssey (Cliffsnotes Literature Guides)","0764585991","Baldwin, Stanley P"
"The Aeneid (Vintage Classics)","0679729526","Virgil"
"Medea (Dover Thrift Editions: Plays)","0486275485","Euripides"
"A Companion to V.","0820322512","Grant, J. Kerry"
"Antigone (Dover Thrift Editions: Plays)","0486278042","Sophocles"
"CliffsNotes on Sophocles' Oedipus Trilogy (Cliffsnotes Literature Guides)","0764585819","Higgins, Regina"
"CliffsNotes on Sophocles' Oedipus Trilogy (Cliffsnotes Literature Guides)","0764585819","Higgins, Charles"
"A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel","0820310263","Weisenburger, Steven C."
"The Iliad","0140275363","Homer"
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!: Daily Affirmations By Stuart Smalley","0440504708","Franken, Al"
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!: Daily Affirmations By Stuart Smalley","0440504708","Smalley, Stuart"
"The Things They Carried","0767902890","O'Brien, Tim"
"The Handmaid's Tale","038549081X","Atwood, Margaret"
"Chain of Command: The Road from 9/11 to Abu Ghraib","0060195916","Hersh, Seymour M."
"A Guide to Microsoft Office 2003 for Information and Communications Technologies","1580030785","Malfas, Elaine"
"Emergence: The Connected Lives of Ants, Brains, Cities, and Software","0684868768","Johnson, Steven"
"The Oh Really? Factor: Unspinning Fox News Channel's Bill O'Reilly","158322601X","Hart, Peter"
"The Oh Really? Factor: Unspinning Fox News Channel's Bill O'Reilly","158322601X","Fairness and Accuracy in Reporting"
"Independence Day: Bascombe Trilogy 2 (Pulitzer Prize Winner)","0679735186","Ford, Richard"
"That Old Ace in the Hole: A Novel","0743242483","Proulx, Annie"
"Brave New World Revisited","0060955511","Huxley, Aldous"
"The Jane Austen Book Club","0399151613","Fowler, Karen Joy"
"Four Great Plays by Henrik Ibsen (Bantam Classics)","055321280X","Henrik Ibsen"
"In the Heart of the Sea: The Tragedy of the Whaleship Essex","0141001828","Philbrick, Nathaniel"
"High Fidelity","1573225517","Hornby, Nick"
"The Collected Stories of Eudora Welty","0156189216","Welty, Eudora"
"Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone","015602764X","Sophocles"
"Euripides I: Alcestis, The Medea, The Heracleidae, Hippolytus (The Complete Greek Tragedies)","0226307808","Euripides"
"Fasting Girls: The History of Anorexia Nervosa","0375724486","Brumberg, Joan Jacobs"
"Lolita","0679723161","Nabokov, Vladimir"
"The Annotated Lolita: Revised and Updated","0679727299","Nabokov, Vladimir"
"The Annotated Lolita: Revised and Updated","0679727299","Appel Jr., Alfred"
"The Odyssey","0140268863","Homer"
"Angels in America, Part One: Millennium Approaches","1559360615","Kushner, Tony"
"James Joyce (Oxford Lives)","0195033817","Ellmann, Richard"
"Martin Dressler: The Tale of an American Dreamer","0679781277","Millhauser, Steven"
"Glengarry Glen Ross (An Evergreen Book)","0802130917","Mamet, David"
"The Birth of Venus","1400060737","Dunant, Sarah"
"A Peterson Field Guide To Trees And Shrubs: Northeastern and north-central United States and southeastern and south-centralCanada (Peterson Field Guides)","039535370X","Peterson, Roger Tory"
