"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"The Trackers: A Search for a Fugitive in Depression-Era America","B0B6JSJQLH","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Apples Never Fall","B08PG6CKZJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Calendar of Wisdom: Daily Thoughts to Nourish the Soul, Written and Se","B003L77UKC","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Mrs. Ted Bliss","B00AG8GXVQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Marriage Portrait: Reese's Book Club: A novel","B09RTYQW2S","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Birnam Wood: A Novel","B09Y46DSD7","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Lapvona: A Novel","B09GW3P1KJ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Blaze Me a Sun: A Novel About a Crime (Halland Suite)","B09XL59MJX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Invisible Life of Addie LaRue","B084357H23","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"In the Woods (Dublin Murder Squad, Book 1)","B000U913EI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Saturday Night at the Lakeside Supper Club: A Novel","B0B6Z3LN2D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"All the Living and the Dead: From Embalmers to Executioners, an Exploration of the People Who Have Made Death Their Life's Work","B09CNFH5WG","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Outlive: The Science and Art of Longevity","B0B1BTJLJN","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pineapple Street: A GMA Book Club Pick: A Novel","B0B3HPSFJ7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Runner's World Run Less Run Faster: Become a Faster, Stronger Runner with the Revolutionary 3-Runs-a-Week Training Program","B087BQ7GK3","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Stolen","B0B3Y8DJFJ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"How Not to Kill Yourself: A Portrait of the Suicidal Mind","B0B1Y1ZKFX","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Running for My Life: One Lost Boy's Journey from the Killing Fields of Sudan to the Olympic Games","B007D1TKAU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Kind Worth Saving: A Novel","B0B3989NDF","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Tomorrow, and Tomorrow, and Tomorrow: A novel","B09JBCGQB8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Killers of a Certain Age","B09N6VX4K7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Last Mona Lisa: A Novel","B08QXTPXPH","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"How the Word Is Passed: A Reckoning with the History of Slavery Across America","B08KQ4W18H","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"66 Metres: A chilling thriller that will keep you on the edge of your seat! (Nadia Laksheva Spy Thriller Series, Book 1)","B01HLY0Z0W","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Wrong Place Wrong Time: A Novel","B09NW4FN2R","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Boy from the Woods","B07TYBQJBM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Master & Margarita","B08KH4LZDM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Index, A History of the: A Bookish Adventure from Medieval Manuscripts to the Digital Age","B098TZ17NC","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Super-Infinite: The Transformations of John Donne","B09NTK9WDQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Sympathizer: A Novel (Pulitzer Prize for Fiction)","B00PSSG4MM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Gentleman in Moscow: A Novel","B01COJUEZ0","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Demon Copperhead: A Pulitzer Prize Winner","B09QMHZ53K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Random","B0B2F5J32D","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Godspeed","B08NT2VSWF","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Randomize: Forward collection","B07X7K7DVS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Randomize (Forward collection)","B07VDJBKNJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"World's Greatest Running Lessons: 50 Lessons to Elevate Your Running","B0B33PJZJT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Night of the Living Rez","B09NH4DJBP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Nöthin' But a Good Time: The Uncensored History of the '80s Hard Rock Explosion","B08BYBNGMW","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Idiot: A Novel","B01HNJIJ3U","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Passenger","B09T9D8QY7","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Small Game: A Novel","B09R21YVLM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics","B00AEBETU2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Indigenous Continent: The Epic Contest for North America","B0B193DJYK","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"In Fifty Words!: Micro Fictions","B07WK8JZ9N","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"If I Survive You","B09NTJPTKN","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Lost & Found: A Memoir","B09285Y1V4","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Man Who Died Twice: A Thursday Murder Club Mystery (Thursday Murder Club Mysteries Book 2)","B08YRM9NBM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Slow Fire Burning: A Novel","B08PC3SZHX","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Nine Lives: A Novel","B097769VDM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Iron Lake (20th Anniversary Edition): A Novel (Cork O'Connor Mystery Series Book 1)","B000FC0QBQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Five Decembers","B08THH7R49","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Bomb Shelter: Love, Time, and Other Explosives","B09841WSGD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"When I'm Gone, Look for Me in the East: A Novel","B095MPSYWY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Thursday Murder Club: A Novel (Thursday Murder Club Mysteries Book 1)","B084M663VB","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The 5 Love Languages: The Secret to Love that Lasts","B00OICLVBI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Less (Winner of the Pulitzer Prize): A Novel (The Arthur Less Books Book 1)","B01MSICPW3","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"My Year Abroad: A Novel","B08HL86V91","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Crossroads: A Novel","B08N8Z99MK","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"River of the Gods: Genius, Courage, and Betrayal in the Search for the Source of the Nile","B09BTJNJCX","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Guide: A novel","B08P98PVY2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Imagine Me Gone","B0151YQYYU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Plant-Based Athlete: A Game-Changing Approach to Peak Performance","B08J3YYP2M","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Paris Apartment: A Novel","B098QS47D3","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Stupid Things I Won't Do When I Get Old: A Highly Judgmental, Unapologetically Honest Accounting of All the Things Our Elders Are Doing Wrong","B08KL58Q4X","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Trail Runner: How to Build it, How to keep it","B09QBBMXCR","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Rover (Kindle Single)","B00JX43A0G","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Anthem","B093ZQCS29","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Immune: A Journey into the Mysterious System That Keeps You Alive","B08XTNHRR5","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Silent Patient","B07D2C6J4K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Broken Ice: A Novel (Nils Shapiro Book 2)","B0756J4NRG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Swimmers: A novel (CARNEGIE MEDAL FOR EXCELLENCE WINNER)","B095MMJYSR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Sea of Tranquility: A novel","B099DRHTLX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Gone to Dust: A Novel (Nils Shapiro Book 1)","B01NBJMMRR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Several People Are Typing: A GMA Book Club Pick","B08PY1XTB8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Maid: A GMA Book Club Pick: A Novel (Molly the Maid 1)","B091Y4KGFH","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hidden Valley Road: Inside the Mind of an American Family","B07TZYFR71","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Plot: A Novel (The Book Series 1)","B08JKC299M","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Give a Girl a Knife: A Memoir","B01LWWK7WR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Riverman: An American Odyssey","B098PXP11K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night","B08FH9BV7N","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Cartographers: A Novel","B08G1NJK2R","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Dreamland (YA edition): The True Tale of America's Opiate Epidemic","B07TVRR6GR","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"When We Cease to Understand the World","B08QM8VHRT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Check These Out: One Librarian's Catalog of the 200 Coolest, Best, and Most Important Books You'll Ever Read","B0108VD2L4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"How You Can Run Faster Effortlessly","B00HYQEJAK","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Better Off Dead: A Jack Reacher Novel","B08SBMCSQQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Appleseed: A Novel","B08L3P3VGQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Summary Analysis Of Immune By Philipp Dettmer: A Journey into the Mysterious System That Keeps You Alive","B09LM328XY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Broken Open: Mountains, Demons, Treadmills And a Search for Nirvana","B07N2X3ST6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Lincoln Highway: A Novel","B08WRH53MY","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Lions of Lucerne (Scot Harvath Book 1)","B000FC0R7O","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Secret to Superhuman Strength","B08B38JVKY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Our Country Friends: A Novel","B08VRP55V1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It","B087PL8YVQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Leave Society (Vintage Contemporaries)","B08PK59474","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Cloud Cuckoo Land: A Novel","B08TRMSR3Z","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Night the Lights Went Out: A Memoir of Life After Brain Damage","B08SJQSWYM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Stronger Than the Dark: Exploring the Intimate Relationship Between Running and Depression","B0955FXRLM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Piranesi","B0865TSTWM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Fuzz: When Nature Breaks the Law","B08XP24KR8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"World Travel: An Irreverent Guide","B083SN8RF7","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Night Watchman: Pulitzer Prize Winning Fiction","B07SKWFVYW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Running Back in Time: Discovering the Formula to Beat the Aging Process and Get Younger (Younger Than Ever Book 2)","B0893YWV5Q","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Searcher: A Novel","B08681BNKV","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Indian Horse: A Novel","B07C3XLBHG","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Stoic Challenge: A Philosopher's Guide to Becoming Tougher, Calmer, and More Resilient","B07P9DC6TY","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Man's Search for Meaning","B009U9S6FI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Caffeine: How Caffeine Created the Modern World","B083MYJXZT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Man's Search for Meaning","B0006IU470","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Topeka School: A Novel","B07MYXB26N","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Library Book","B07CL5ZLHX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Malibu Rising: A Novel","B08L9QD4NH","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Midnight Library: A GMA Book Club Pick (A Novel)","B085S8BSYS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Not Available","Not Available","Goodreads Shelf Owner","Not Available","customer-shelf","preference","mark-as-updated","Not Available","Not Available","Not Available"
"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman","B003EI2EH2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Science of Running: How to find your limit and train to maximize your performance","B00II6SY4W","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Raft of Stars: A Novel","B08BLMJ576","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"God Carlos","B008TY8BQ4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"One Summer: America, 1927","B00C8S9VKM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Finisher (A Detective Peter Diamond Mystery Book 19)","B081Y4J7LD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Transcendent Kingdom: A Read with Jenna Pick: A novel","B07ZC6W6SV","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"You Never Forget Your First: A Biography of George Washington","B07TPFTG1S","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Leave the World Behind: A Read with Jenna Pick","B083JKGK15","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Office of Historical Corrections: A Novella and Stories","B084V823SR","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Kingdom: A novel","B08478T2CK","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Children's Bible: A Novel","B07ZTTH5VD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pizza Girl: A Novel","B07YRWHGYD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Interior Chinatown: A Novel (National Book Award Winner)","B07R5KC59C","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban","B00CH3DBNQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Power Within: Discovering the Path to Elite Goaltending","B00O2RPEE4","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"It's Not About You: A Brief Guide to a Meaningful Life","B07YXSLVX7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"This Van Could Be Your Life","B07YXS82KD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Practical Stoicism: Exercises for Doing the Right Thing Right Now","B0764BV94D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"366 Stoic Quotes: A Year Of Stoicism From Ancient And Modern Stoics - A Daily Guide Of Stoic Meditations","B081ZXQB52","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"When We Were Vikings","B07THQLGBT","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Hamnet","B07ZN51NL3","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The China Study Quick & Easy Cookbook: Cook Once, Eat All Week with Whole Food, Plant-Based Recipes","B00U27BMT4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Journal of the Plague Year, written by a citizen who continued all the while in London","B0084B57VO","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Pull of the Stars: A Novel","B086JN68M6","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Darwin Affair: A Novel","B07GNX99VJ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Blue Moon: A Jack Reacher Novel","B07NCNVZ5P","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Worth Dying For: A Jack Reacher Novel","B003EY7IWC","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Affair: A Jack Reacher Novel","B004P8JPS6","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Why Fish Don't Exist: A Story of Loss, Love, and the Hidden Order of Life","B07THBZ4VD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"61 Hours: A Reacher Novel (Jack Reacher Book 14)","B0036S4CWA","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Gone Tomorrow: A Jack Reacher Novel","B001NLL8LA","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","B07TRVW6VX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Nothing to Lose: A Jack Reacher Novel","B000YJ54DU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Bad Luck and Trouble: A Jack Reacher Novel","B000QCQ8Y4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Hard Way: A Reacher Novel (Jack Reacher Book 10)","B000GCFG7E","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"One Shot: A Reacher novel (Jack Reacher Book 9)","B000FCK5PI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Persuader: A Jack Reacher Novel","B000FBJDF2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Enemy: A Reacher Novel (Jack Reacher Book 8)","B000FC1MBO","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Lager Queen of Minnesota: A Novel","B07L2J8P4S","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed","B07BZ4F75T","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Weather: A novel","B077WWXZ41","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Prophet of Yonwood (The City of Ember Book 4)","B000QCS932","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Lee Child's Jack Reacher Books 1-6","B004DI7JNG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Tripwire (Jack Reacher Book 3)","B001FXK8XU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Grant","B06W2J89PV","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Killing Floor (Jack Reacher, Book 1)","B000OZ0NXA","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Dave Hill Doesn't Live Here Anymore","B01EXBB9EM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Sing, Unburied, Sing: A Novel","B072QC83QZ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Gene: An Intimate History","B01D3BXLP8","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Pachinko","B01MU4SLKN","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Asymmetry: A Novel","B074ZDRGBC","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Winter Soldier","B078W5XGZD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Noir: A Darkly Humorous Mystery with a Touch of the Supernatural in Post-WWII San Francisco","B07192GP7F","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Coaching Mindset: 8 Ways to Think Like a Coach","B0143V938Q","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Introducing Quantum Theory: A Graphic Guide (Graphic Guides)","B00KFEK0I8","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Darkness Visible: A Memoir of Madness","B00BBPVYUS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Instant Pot® Electric Pressure Cooker Cookbook (An Authorized Instant Pot® Cookbook): Quick & Easy Recipes for Everyday Eating","B01NAH8U2R","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Feeling Good: Overcome Depression and Anxiety with Proven Techniques","B009UW5X4C","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Percy Jackson and the Olympians, Book Four: The Battle of the Labyrinth","B00280LYIM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Leonardo da Vinci","B071Y385Q1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Marathon (A Jonathan Stride Novel Book 8)","B01LXZZ1L5","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Bodyweight Strength Training: 12 Weeks to Build Muscle and Burn Fat","B077MW3P57","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Killers of the Flower Moon: The Osage Murders and the Birth of the FBI","B01CWZFBZ4","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Vegan Instant Pot Cookbook: 5 Ingredients or Less - The Essential Quick and Simple Plant Based Cookbook for the Everyday Home (Vegan Instant Pot Recipes)","B076FVTJ2K","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Instant Pot Electric Pressure Cooker Cookbook: Top 500 Chef-Proved Super Quick, Easy And Delicious Instant Pot Recipes For Weight Loss And Overall Health(Low Carb Ketogenic Diet Instant Pot Cookbook)","B079JSYK92","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Evolution of Beauty: How Darwin's Forgotten Theory of Mate Choice Shapes the Animal World - and Us","B01KE61LPW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"18 and Life on Skid Row","B00NLLYN4Y","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Astrophysics for People in a Hurry (Astrophysics for People in a Hurry Series)","B01MAWT2MO","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Last Days of Night: A Novel","B01A4AXM3W","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Who Is Rich?: A Novel","B01M3413A8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Commonwealth: A Novel","B019C40Z7M","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Vegetable Butcher: How to Select, Prep, Slice, Dice, and Masterfully Cook Vegetables from Artichokes to Zucchini","B00U0OBRS0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"I'm Just a Person","B015MNHTN0","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Janesville: An American Story (A Business Award-Winner)","B01MT2X3AD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"All the Light We Cannot See: A Novel","B00DPM7TIG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"So Sad Today: Personal Essays","B011J4H1NO","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Spy's Guide to Thinking (Kindle Single)","B00XZCYHRW","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Man Called Ove: A Novel","B00GEEB730","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
